col_id,col_name,col_group,col_group_id,group_col_id,col_area,project_id,refs,max_thick,max_min_thick,min_min_thick,b_age,t_age,b_int_name,t_int_name,pbdb_collections,lith,environ,econ,t_units,t_sections
1478,Campbell Range,Sheet 2: Canadian Cordillera,37,56,19772.8,1,10,3750,3750,0,798.499,298.9,Hadrynian,Virgilian,0,sandstone siliciclastic sedimentary  ~ 0.0714|arkose siliciclastic sedimentary  ~ 0.0143|conglomerate siliciclastic sedimentary  ~ 0.0714|breccia siliciclastic sedimentary  ~ 0.0143|granodiorite plutonic igneous  ~ 0.2|tuff volcanic igneous  ~ 0.0143|gneiss metamorphic metamorphic  ~ 0.2|phyllite metasedimentary metamorphic  ~ 0.0143|marble metasedimentary metamorphic  ~ 0.2|quartz monzonite plutonic igneous  ~ 0.2,inferred marine  marine  ~ 1,,5,1
1624,"Peace River Plains, Fort St. John",Sheet 2: Prairie Provinces and British Columbia,45,39,37429,1,12,1650,1650,1650,358.9,323.2,Tournaisian,Serpukhovian,2,shale siliciclastic sedimentary  ~ 0.2421|siltstone siliciclastic sedimentary  ~ 0.0238|sandstone siliciclastic sedimentary  ~ 0.1905|limestone carbonate sedimentary  ~ 0.496|dolomite carbonate sedimentary  ~ 0.0476,inferred marine  marine  ~ 1,,6,1
249,Taylorsville,NCA,10,16,11459.8,1,1,3640,3640,0,358.9,282,Kinderhookian,Wolfcampian,1,shale siliciclastic sedimentary  ~ 0.0926|breccia siliciclastic sedimentary  ~ 0.3943|limestone carbonate sedimentary  ~ 0.0926|chert chemical sedimentary  ~ 0.0196|rhyolite volcanic igneous  ~ 0.098|andesite volcanic igneous  ~ 0.0185|basalt volcanic igneous  ~ 0.0556|tuff volcanic igneous  ~ 0.2092|slate metasedimentary metamorphic  ~ 0.0196,marine  marine  ~ 0.3333|inferred marine  marine  ~ 0.6667,,3,1
1494,Cariboo Lake,Sheet 3: Canadian Cordillera,40,79,13946.8,1,10,825,825,825,391.9,268.8,Eifelian,Roadian,0,shale siliciclastic sedimentary  ~ 0.1033|siltstone siliciclastic sedimentary  ~ 0.0167|greywacke siliciclastic sedimentary  ~ 0.02|conglomerate siliciclastic sedimentary  ~ 0.1667|limestone carbonate sedimentary  ~ 0.4167|chert chemical sedimentary  ~ 0.02|diorite plutonic igneous  ~ 0.02|basalt volcanic igneous  ~ 0.1|slate metasedimentary metamorphic  ~ 0.0833|quartzite metasedimentary metamorphic  ~ 0.0333|diabase plutonic igneous  ~ 0.02,inferred marine  marine  ~ 1,,5,1
106,"Stafford County, Kansas",MC,7,24,18980.8,1,1,375,375,0,312,294.675,Desmoinesian,Wolfcampian,0,shale siliciclastic sedimentary  ~ 0.4618|siltstone siliciclastic sedimentary  ~ 0.0147|sandstone siliciclastic sedimentary  ~ 0.0222|conglomerate siliciclastic sedimentary  ~ 0.0263|limestone carbonate sedimentary  ~ 0.4392|chert chemical sedimentary  ~ 0.0358,marine  marine  ~ 0.3684|inferred marine  marine  ~ 0.6316,gas indet. hydrocarbon energy  ~ 0.5|oil indet. hydrocarbon energy  ~ 0.5,38,1
361,Southern Alabama Piedmont,PBR,15,13,5517.8,1,1,0,0,0,326.15,305.425,Chesterian,Missourian,0,granite plutonic igneous  ~ 1,,,1,1
496,South Park Basin,CSR,3,22,27987.4,1,1,11439,3567,3561,358.9,294.675,Kinderhookian,Wolfcampian,2,shale siliciclastic sedimentary  ~ 0.2381|siltstone siliciclastic sedimentary  ~ 0.2778|sandstone siliciclastic sedimentary  ~ 0.2196|conglomerate siliciclastic sedimentary  ~ 0.1111|carbonate carbonate sedimentary  ~ 0.1349|dolomite carbonate sedimentary  ~ 0.0185,marine  marine  ~ 0.0909|eolian indet. eolian non-marine  ~ 0.1818|non-marine  non-marine  ~ 0.1818|inferred marine  marine  ~ 0.5455,,9,3
64,Sacramento Mountains,SSMC,19,17,22083.6,1,1,1529,952,721,360.425,298.9,Conewangan,Virgilian,21,shale siliciclastic sedimentary  ~ 0.2518|siltstone siliciclastic sedimentary  ~ 0.0156|sandstone siliciclastic sedimentary  ~ 0.0747|marl carbonate sedimentary  ~ 0.0313|limestone carbonate sedimentary  ~ 0.6267,marine  marine  ~ 0.25|inferred marine  marine  ~ 0.75,,8,3
447,Cumberland Saddle - South Central Kentucky,MBA,6,22,14593.8,1,1,959,736,170,358.9,319.7,Kinderhookian,Morrowan,31,shale siliciclastic sedimentary  ~ 0.2645|siltstone siliciclastic sedimentary  ~ 0.0615|sandstone siliciclastic sedimentary  ~ 0.2045|conglomerate siliciclastic sedimentary  ~ 0.0644|limestone carbonate sedimentary  ~ 0.3765|dolomite carbonate sedimentary  ~ 0.0287,marine  marine  ~ 0.1364|fluvial indet. fluvial non-marine  ~ 0.0455|inferred marine  marine  ~ 0.8182,oil-prone source hydrocarbon energy  ~ 0.1429|oil reservoir hydrocarbon energy  ~ 0.4286|gas reservoir hydrocarbon energy  ~ 0.2857|brick construction material  ~ 0.1429,22,3
1627,Swan Hills,Sheet 2: Prairie Provinces and British Columbia,45,42,78234.5,1,12,390,390,390,355.85,342.75,Tournaisian,Visean,0,shale siliciclastic sedimentary  ~ 0.0357|siltstone siliciclastic sedimentary  ~ 0.0357|limestone carbonate sedimentary  ~ 0.6429|dolomite carbonate sedimentary  ~ 0.2143|anhydrite evaporite sedimentary  ~ 0.0714,inferred marine  marine  ~ 1,,4,1
623,Merigomish Antigonish,II,22,42,11609.7,1,2,2225,1554,91,341.375,300.1,Meramecian,Virgilian,4,shale siliciclastic sedimentary  ~ 0.1|siltstone siliciclastic sedimentary  ~ 0.05|sandstone siliciclastic sedimentary  ~ 0.3|conglomerate siliciclastic sedimentary  ~ 0.25|carbonate carbonate sedimentary  ~ 0.2|coal organic sedimentary  ~ 0.05|volcanic volcanic igneous  ~ 0.05,non-marine  non-marine  ~ 0.8|inferred marine  marine  ~ 0.2,,5,2
620,Southeastern Cape Breton Island,II,22,45,14675.9,1,2,46,46,0,358.9,305.425,Kinderhookian,Missourian,8,shale siliciclastic sedimentary  ~ 0.1046|siltstone siliciclastic sedimentary  ~ 0.1248|sandstone siliciclastic sedimentary  ~ 0.2117|conglomerate siliciclastic sedimentary  ~ 0.1627|limestone carbonate sedimentary  ~ 0.144|gypsum evaporite sedimentary  ~ 0.0856|gabbro plutonic igneous  ~ 0.0833|diabase plutonic igneous  ~ 0.0833,marine  marine  ~ 0.1667|non-marine  non-marine  ~ 0.5|inferred marine  marine  ~ 0.3333,,6,2
22,Northern Part Chautauqua Platform,TOT,20,1,26763.1,1,1,1438,1438,0,382.7,298.9,Fingerlakesian,Virgilian,50,shale siliciclastic sedimentary  ~ 0.5471|sandstone siliciclastic sedimentary  ~ 0.0861|conglomerate siliciclastic sedimentary  ~ 0.0076|limestone carbonate sedimentary  ~ 0.335|coal organic sedimentary  ~ 0.0114|chert chemical sedimentary  ~ 0.013,marine  marine  ~ 0.6364|inferred marine  marine  ~ 0.3636,oil/gas source hydrocarbon energy  ~ 0.1|oil/gas indet. hydrocarbon energy  ~ 0.7|gas indet. hydrocarbon energy  ~ 0.1|coal coal energy  ~ 0.1,11,2
558,Carmel Valley,CCA,2,12,3346.9,1,1,550,550,0,396.875,252.17,Emsian,Tatarian,0,gneiss metamorphic metamorphic  ~ 0.3333|schist metamorphic metamorphic  ~ 0.3333|marble metasedimentary metamorphic  ~ 0.3333,,,1,1
1693,Column I,Parana Basin,48,9,188688.5,8,29,580,580,0,302.5,297.7667,Gzhelian,Asselian,0,shale siliciclastic sedimentary  ~ 0.0714|sandstone siliciclastic sedimentary  ~ 0.3572|conglomerate siliciclastic sedimentary  ~ 0.4286|diamictite siliciclastic sedimentary  ~ 0.1429,fluvial indet. fluvial non-marine  ~ 0.25|estuary/bay fluvial non-marine  ~ 0.25|glacial indet. glacial non-marine  ~ 0.5,,2,1
1564,Kleybolte Peninsula ,Sheet 3: Canadian Arctic,43,64,7584.5,1,11,2510,2510,2510,336.1666,290.1,Visean,Sakmarian,0,shale siliciclastic sedimentary  ~ 0.25|sandstone siliciclastic sedimentary  ~ 0.0714|conglomerate siliciclastic sedimentary  ~ 0.1786|limestone carbonate sedimentary  ~ 0.25|basalt volcanic igneous  ~ 0.25,non-marine  non-marine  ~ 0.6667|inferred marine  marine  ~ 0.3333,,4,2
1626,"Front Range, Narraway River",Sheet 2: Prairie Provinces and British Columbia,45,41,23726.6,1,12,700,700,700,355.85,334.85,Tournaisian,Visean,0,shale siliciclastic sedimentary  ~ 0.0476|limestone carbonate sedimentary  ~ 0.6151|dolomite carbonate sedimentary  ~ 0.3373,inferred marine  marine  ~ 1,,6,1
1493,Cariboo Lake,Sheet 3: Canadian Cordillera,40,78,12015.4,1,10,0,0,0,358.9,296.35,Tournaisian,Asselian,0,shale siliciclastic sedimentary  ~ 0.05|greywacke siliciclastic sedimentary  ~ 0.05|chert chemical sedimentary  ~ 0.05|syenite plutonic igneous  ~ 0.25|diorite plutonic igneous  ~ 0.05|basalt volcanic igneous  ~ 0.25|diabase plutonic igneous  ~ 0.05|carbonatite volcanic igneous  ~ 0.25,marine  marine  ~ 1,,2,2
1553,"Central Ellesmere Island, Blue Mountains",Sheet 2: Canadian Arctic,42,53,6911,1,11,1520,1520,1520,320.05,290.1,Morrowan,Sakmarian,6,shale siliciclastic sedimentary  ~ 0.3572|siltstone siliciclastic sedimentary  ~ 0.0714|sandstone siliciclastic sedimentary  ~ 0.0714|limestone carbonate sedimentary  ~ 0.1429|anhydrite evaporite sedimentary  ~ 0.3572,inferred marine  marine  ~ 1,,2,1
324,"Boulder Mountains Wood River and Central Pioneer Mountains, Central Idaho",NRW,13,1,26878.7,1,1,7854,6551,2105,357.05,286.225,Kinderhookian,Wolfcampian,0,siltstone siliciclastic sedimentary  ~ 0.0758|sandstone siliciclastic sedimentary  ~ 0.1266|conglomerate siliciclastic sedimentary  ~ 0.0887|limestone carbonate sedimentary  ~ 0.3304|dolomite carbonate sedimentary  ~ 0.0053|chert chemical sedimentary  ~ 0.0551|quartzite metasedimentary metamorphic  ~ 0.1801|argillite siliciclastic sedimentary  ~ 0.1379,marine  marine  ~ 0.6364|inferred marine  marine  ~ 0.3636,coal coal energy  ~ 0.1667|silver mineral precious commodity  ~ 0.5|gold mineral precious commodity  ~ 0.3333,11,4
368,Eastern Maryland Piedmont,PBR,15,20,4241.3,1,1,0,0,0,360.425,310.5,Conewangan,Desmoinesian,0,igneous igneous igneous  ~ 1,,,2,2
350,Northern Georgia Piedmont,PBR,15,2,5020.5,1,1,0,0,0,366.8,349.5,Cassadagan,Osagean,0,granite plutonic igneous  ~ 0.5|gneiss metamorphic metamorphic  ~ 0.5,,,1,1
305,North-central Pennsylvania,NAP,9,22,20501.9,1,1,544,514,85,360.425,306,Conewangan,Desmoinesian,18,shale siliciclastic sedimentary  ~ 0.1607|siltstone siliciclastic sedimentary  ~ 0.126|sandstone siliciclastic sedimentary  ~ 0.6022|conglomerate siliciclastic sedimentary  ~ 0.0873|coal organic sedimentary  ~ 0.0238,fluvial indet. fluvial non-marine  ~ 0.1667|inferred marine  marine  ~ 0.8333,,6,2
521,East Texas Basin (east),GC,5,6,37048.8,1,1,810,810,0,335,282,Chesterian,Wolfcampian,0,sand siliciclastic sedimentary  ~ 0.4286|shale siliciclastic sedimentary  ~ 0.1429|limestone carbonate sedimentary  ~ 0.3572|clay siliciclastic sedimentary  ~ 0.0714,inferred marine  marine  ~ 1,,2,1
1467,Fort St. James,Sheet 2: Canadian Cordillera,37,34,29414.6,1,10,0,3000,3000,355.85,296.35,Tournaisian,Asselian,0,conglomerate siliciclastic sedimentary  ~ 0.2508|breccia siliciclastic sedimentary  ~ 0.0222|limestone carbonate sedimentary  ~ 0.2222|chert chemical sedimentary  ~ 0.0508|basalt volcanic igneous  ~ 0.1111|argillite siliciclastic sedimentary  ~ 0.3429,inferred marine  marine  ~ 1,,5,2
1557,"Central Ellesmere Island, Ooblooyah Bay",Sheet 2: Canadian Arctic,42,57,4651.5,1,11,940,940,940,313.75,291.45,Atokan,Sakmarian,1,dolomite carbonate sedimentary  ~ 1,inferred marine  marine  ~ 1,,1,1
628,Northern Cobequid MTNS.,II,22,40,11672.1,1,2,4420,4420,0,343.5,298.9,Meramecian,Virgilian,1,siliciclastic siliciclastic sedimentary  ~ 0.1667|shale siliciclastic sedimentary  ~ 0.2778|siltstone siliciclastic sedimentary  ~ 0.0555|sandstone siliciclastic sedimentary  ~ 0.1944|conglomerate siliciclastic sedimentary  ~ 0.2222|gypsum evaporite sedimentary  ~ 0.0833,fluvial braided fluvial non-marine  ~ 0.1429|floodplain fluvial non-marine  ~ 0.1429|non-marine  non-marine  ~ 0.5714|inferred marine  marine  ~ 0.1429,,6,1
332,"Butte - Bozeman and South, Southwestern Montana",NRW,13,9,29450.9,1,1,1290,500,350,353.35,306,Kinderhookian,Desmoinesian,15,shale siliciclastic sedimentary  ~ 0.0333|siltstone siliciclastic sedimentary  ~ 0.1762|sandstone siliciclastic sedimentary  ~ 0.2|limestone carbonate sedimentary  ~ 0.5286|dolomite carbonate sedimentary  ~ 0.0619,marine  marine  ~ 1,oil reservoir hydrocarbon energy  ~ 1,5,4
1456,Stikine River,Sheet 1: Canadian Cordillera,36,23,24513.3,1,10,1280,1280,1280,358.9,295.5,Tournaisian,Asselian,0,carbonate carbonate sedimentary  ~ 0.375|volcanic volcanic igneous  ~ 0.125|tuff volcanic igneous  ~ 0.25|phyllite metasedimentary metamorphic  ~ 0.25,inferred marine  marine  ~ 1,,8,2
494,San Juan Mountain Uplift,CSR,3,24,34944.9,1,1,998,960,122,351.5,298.9,Osagean,Virgilian,0,shale siliciclastic sedimentary  ~ 0.2292|sandstone siliciclastic sedimentary  ~ 0.3125|conglomerate siliciclastic sedimentary  ~ 0.125|limestone carbonate sedimentary  ~ 0.2708|dolomite carbonate sedimentary  ~ 0.0417|chert chemical sedimentary  ~ 0.0208,marine  marine  ~ 0.75|inferred marine  marine  ~ 0.25,,4,2
74,Western Oklahoma,SSMC,19,27,41754.7,1,1,5386,2326,1125,358.9,298.9,Kinderhookian,Virgilian,3,shale siliciclastic sedimentary  ~ 0.5531|sandstone siliciclastic sedimentary  ~ 0.1454|conglomerate siliciclastic sedimentary  ~ 0.0333|limestone carbonate sedimentary  ~ 0.2385|chert chemical sedimentary  ~ 0.022|clay siliciclastic sedimentary  ~ 0.0077,inferred marine  marine  ~ 1,oil/gas indet. hydrocarbon energy  ~ 1,13,1
54,Franklin Mountain Cristo Rey Area,SSMC,19,8,12371.3,1,1,592,592,0,349.5,298.9,Osagean,Virgilian,2,shale siliciclastic sedimentary  ~ 0.1871|siltstone siliciclastic sedimentary  ~ 0.0204|lime mudstone carbonate sedimentary  ~ 0.1429|limestone carbonate sedimentary  ~ 0.6497,marine  marine  ~ 0.7143|inferred marine  marine  ~ 0.2857,,7,2
411,"Southern Wrangell Mountains, Mccarthy Quadrangle",SAL,16,19,14900.9,1,1,2000,2000,0,337.125,286.225,Meramecian,Wolfcampian,0,volcaniclastic siliciclastic sedimentary  ~ 0.0303|granite plutonic igneous  ~ 0.1667|monzonite plutonic igneous  ~ 0.1667|gabbro plutonic igneous  ~ 0.3333|volcanic volcanic igneous  ~ 0.1515|basalt volcanic igneous  ~ 0.1515,inferred marine  marine  ~ 1,,3,1
80,"Webster County, Iowa",MC,7,3,21687.7,1,1,241,185,51,357.6666,310.5,Kinderhookian,Desmoinesian,14,shale siliciclastic sedimentary  ~ 0.2211|siltstone siliciclastic sedimentary  ~ 0.1429|sandstone siliciclastic sedimentary  ~ 0.0204|limestone carbonate sedimentary  ~ 0.3504|dolomite carbonate sedimentary  ~ 0.2449|coal organic sedimentary  ~ 0.0204,marine  marine  ~ 0.7143|fluvial indet. fluvial non-marine  ~ 0.1429|inferred marine  marine  ~ 0.1429,coal coal energy  ~ 0.3333|aggregate construction material  ~ 0.6667,7,2
160,Bend Arch,TOT,20,8,18949.8,1,1,1615,1020,693,382.7,289.0417,Fingerlakesian,Wolfcampian,82,shale siliciclastic sedimentary  ~ 0.5119|sandstone siliciclastic sedimentary  ~ 0.0774|conglomerate siliciclastic sedimentary  ~ 0.0179|breccia siliciclastic sedimentary  ~ 0.0104|limestone carbonate sedimentary  ~ 0.3542|dolomite carbonate sedimentary  ~ 0.0089|coal organic sedimentary  ~ 0.0089|chert chemical sedimentary  ~ 0.0104,marine  marine  ~ 0.5625|inferred marine  marine  ~ 0.4375,coal coal energy  ~ 1,16,3
396,East Charley River,NAL,8,26,29258.1,1,1,2400,1750,650,360.425,317.25,Conewangan,Atokan,0,mudstone siliciclastic sedimentary  ~ 0.0278|shale siliciclastic sedimentary  ~ 0.4444|siltstone siliciclastic sedimentary  ~ 0.1389|sandstone siliciclastic sedimentary  ~ 0.1389|conglomerate siliciclastic sedimentary  ~ 0.0278|limestone carbonate sedimentary  ~ 0.1667|chert chemical sedimentary  ~ 0.0556,submarine fan siliciclastic marine  ~ 0.3333|marine  marine  ~ 0.3333|inferred marine  marine  ~ 0.3333,,3,1
348,Dewey County East Basin (south),NRW,13,25,42118.6,1,1,289,289,0,360.425,305.2333,Conewangan,Missourian,0,shale siliciclastic sedimentary  ~ 0.1883|sandstone siliciclastic sedimentary  ~ 0.1399|limestone carbonate sedimentary  ~ 0.5858|dolomite carbonate sedimentary  ~ 0.0179|halite evaporite sedimentary  ~ 0.0114|anhydrite evaporite sedimentary  ~ 0.0568,marine  marine  ~ 0.25|inferred marine  marine  ~ 0.75,oil indet. hydrocarbon energy  ~ 1,8,3
245,Tuolumne River,NCA,10,12,4931.9,1,1,0,0,0,306,282,Missourian,Wolfcampian,0,peridotite plutonic igneous  ~ 1,,,1,1
1572,"East of Disraeli Fiord, to Markham Fiord",Sheet 3: Canadian Arctic,43,72,2341.3,1,11,2050,2040,2040,308,287.4,Desmoinesian,Artinskian,0,sandstone siliciclastic sedimentary  ~ 0.0833|conglomerate siliciclastic sedimentary  ~ 0.4167|breccia siliciclastic sedimentary  ~ 0.0714|limestone carbonate sedimentary  ~ 0.3572|anhydrite evaporite sedimentary  ~ 0.0714,non-marine  non-marine  ~ 0.5|inferred marine  marine  ~ 0.5,,2,1
398,White Mountain to Chena River,NAL,8,28,19995.5,1,1,0,0,0,379.925,345.5,Fingerlakesian,Osagean,0,gneiss metamorphic metamorphic  ~ 0.5|slate metasedimentary metamorphic  ~ 0.0833|quartzite metasedimentary metamorphic  ~ 0.4167,,,2,2
338,Roosevelt County West Basin,NRW,13,15,22912.5,1,1,1120,780,410,360.425,306,Conewangan,Desmoinesian,0,shale siliciclastic sedimentary  ~ 0.2017|siltstone siliciclastic sedimentary  ~ 0.0644|sandstone siliciclastic sedimentary  ~ 0.2998|carbonate carbonate sedimentary  ~ 0.0794|limestone carbonate sedimentary  ~ 0.2912|dolomite carbonate sedimentary  ~ 0.0159|halite evaporite sedimentary  ~ 0.0159|anhydrite evaporite sedimentary  ~ 0.0318,inferred marine  marine  ~ 1,oil-prone source hydrocarbon energy  ~ 0.125|gas-prone source hydrocarbon energy  ~ 0.125|gas indet. hydrocarbon energy  ~ 0.25|oil indet. hydrocarbon energy  ~ 0.5,9,2
1452,Aishihik Lake,Sheet 1: Canadian Cordillera,36,19,17590.2,1,10,0,0,0,358.9,252.17,Tournaisian,Changhsingian,0,gneiss metamorphic metamorphic  ~ 0.125|schist metamorphic metamorphic  ~ 0.125|amphibolite metamorphic metamorphic  ~ 0.625|serpentinite metamorphic metamorphic  ~ 0.125,,,1,1
154,Ipnavik Allochthon,NAL,8,12,38669.2,1,1,170,160,30,351.5,252.17,Osagean,Scythian,0,shale siliciclastic sedimentary  ~ 0.1319|siltstone siliciclastic sedimentary  ~ 0.0208|sandstone siliciclastic sedimentary  ~ 0.0208|limestone carbonate sedimentary  ~ 0.0447|dolomite carbonate sedimentary  ~ 0.0238|chert chemical sedimentary  ~ 0.2579|diabase plutonic igneous  ~ 0.5,marine  marine  ~ 0.6667|fluvial-deltaic indet. fluvial non-marine  ~ 0.3333,,6,1
603,Canada Bay - Coastal Lowlands,II,22,57,4451,1,2,1493,1493,0,358.9,351.5,Kinderhookian,Kinderhookian,0,shale siliciclastic sedimentary  ~ 0.1666|siltstone siliciclastic sedimentary  ~ 0.1666|sandstone siliciclastic sedimentary  ~ 0.1666|conglomerate siliciclastic sedimentary  ~ 0.5,non-marine  non-marine  ~ 1,,2,1
386,South - Central Maine,NE,11,19,21148.7,1,1,100,100,0,353.35,322.15,Kinderhookian,Morrowan,0,sandstone siliciclastic sedimentary  ~ 0.0833|conglomerate siliciclastic sedimentary  ~ 0.4167|plutonic plutonic igneous  ~ 0.5,inferred marine  marine  ~ 1,,2,2
213,Savioyuk Syncline,NAL,8,17,13117.4,1,1,9685,2335,150,360.425,322.15,Conewangan,Morrowan,0,mudstone siliciclastic sedimentary  ~ 0.0568|shale siliciclastic sedimentary  ~ 0.3125|siltstone siliciclastic sedimentary  ~ 0.194|sandstone siliciclastic sedimentary  ~ 0.1334|conglomerate siliciclastic sedimentary  ~ 0.0893|lime mudstone carbonate sedimentary  ~ 0.0568|wackestone carbonate sedimentary  ~ 0.0218|packstone carbonate sedimentary  ~ 0.0313|limestone carbonate sedimentary  ~ 0.0521|dolomite carbonate sedimentary  ~ 0.0521,marine  marine  ~ 0.125|inferred marine  marine  ~ 0.875,,8,1
637,"Moncton, N.B. Price Edward Island",II,22,38,14906.6,1,2,4207,4357,150,365,298.9,Conewangan,Virgilian,10,shale siliciclastic sedimentary  ~ 0.2333|siltstone siliciclastic sedimentary  ~ 0.1333|sandstone siliciclastic sedimentary  ~ 0.3333|conglomerate siliciclastic sedimentary  ~ 0.225|limestone carbonate sedimentary  ~ 0.0167|halite evaporite sedimentary  ~ 0.0083|gypsum evaporite sedimentary  ~ 0.0417|clay siliciclastic sedimentary  ~ 0.0083,fluvial braided fluvial non-marine  ~ 0.0909|floodplain fluvial non-marine  ~ 0.0909|non-marine  non-marine  ~ 0.7273|inferred marine  marine  ~ 0.0909,,10,2
5,"Dekalb & Western Etowah Counties, Alabama",SAP,17,4,3339.8,1,1,932,299,253,357.05,322.15,Kinderhookian,Morrowan,2,mudstone siliciclastic sedimentary  ~ 0.0079|shale siliciclastic sedimentary  ~ 0.2046|siltstone siliciclastic sedimentary  ~ 0.0111|sandstone siliciclastic sedimentary  ~ 0.1521|conglomerate siliciclastic sedimentary  ~ 0.0111|limestone carbonate sedimentary  ~ 0.3224|coal organic sedimentary  ~ 0.0222|chert chemical sedimentary  ~ 0.127|clay siliciclastic sedimentary  ~ 0.1415,inferred marine  marine  ~ 1,coal coal energy  ~ 1,9,2
638,Sussex-Petitcodiac,II,22,37,8705.5,1,2,5761,2651,1310,358.086,312,Kinderhookian,Atokan,7,siliciclastic siliciclastic sedimentary  ~ 0.1429|shale siliciclastic sedimentary  ~ 0.2024|siltstone siliciclastic sedimentary  ~ 0.0357|sandstone siliciclastic sedimentary  ~ 0.2738|conglomerate siliciclastic sedimentary  ~ 0.2024|limestone carbonate sedimentary  ~ 0.0238|gypsum evaporite sedimentary  ~ 0.119,fluvial braided fluvial non-marine  ~ 0.125|floodplain fluvial non-marine  ~ 0.125|non-marine  non-marine  ~ 0.625|inferred marine  marine  ~ 0.125,,7,2
88,"Harrison/Pottawattomie Counties, Iowa",MC,7,11,12516.5,1,1,551,416,162,357.05,301.5182,Kinderhookian,Virgilian,7,shale siliciclastic sedimentary  ~ 0.5013|siltstone siliciclastic sedimentary  ~ 0.0225|sandstone siliciclastic sedimentary  ~ 0.0167|limestone carbonate sedimentary  ~ 0.4054|dolomite carbonate sedimentary  ~ 0.0541,marine  marine  ~ 0.0811|inferred marine  marine  ~ 0.9189,aggregate construction material  ~ 1,37,2
119,Southwestern Coastal Plain,AC,1,24,10564.6,1,1,0,0,0,323.2,298.9,Morrowan,Virgilian,0,granite plutonic igneous  ~ 1,,,1,1
1659,Snake River,"Sheet 1: Northwest, Yukon Territories",44,14,27998.5,1,12,1520,1520,1520,382.7,330.9,Frasnian,Visean,0,shale siliciclastic sedimentary  ~ 0.4861|siltstone siliciclastic sedimentary  ~ 0.0417|sandstone siliciclastic sedimentary  ~ 0.4306|coal organic sedimentary  ~ 0.0417,alluvial fan landscape non-marine  ~ 0.3333|inferred marine  marine  ~ 0.6667,,3,1
1689,Column E,Parana Basin,48,5,181151.5,8,29,540,540,0,306.175,296.0667,Kasimovian,Asselian,0,shale siliciclastic sedimentary  ~ 0.0476|sandstone siliciclastic sedimentary  ~ 0.4762|conglomerate siliciclastic sedimentary  ~ 0.3334|diamictite siliciclastic sedimentary  ~ 0.1429,fluvial indet. fluvial non-marine  ~ 0.3333|estuary/bay fluvial non-marine  ~ 0.1667|glacial indet. glacial non-marine  ~ 0.5,,3,1
210,Picnic Creek Allochthon,NAL,8,14,13025.4,1,1,420,350,60,351.5,245.9,Osagean,Anisian,12,shale siliciclastic sedimentary  ~ 0.3095|sandstone siliciclastic sedimentary  ~ 0.1191|limestone carbonate sedimentary  ~ 0.2699|chert chemical sedimentary  ~ 0.3016,marine  marine  ~ 0.6667|fluvial-deltaic indet. fluvial non-marine  ~ 0.1667|inferred marine  marine  ~ 0.1667,,6,1
110,"Barry County, Missouri",MC,7,28,35317.6,1,1,223,156,28,357.6666,310.5,Kinderhookian,Desmoinesian,118,shale siliciclastic sedimentary  ~ 0.1238|siltstone siliciclastic sedimentary  ~ 0.0762|sandstone siliciclastic sedimentary  ~ 0.1984|limestone carbonate sedimentary  ~ 0.5254|coal organic sedimentary  ~ 0.0095|chert chemical sedimentary  ~ 0.0667,marine  marine  ~ 0.8|inferred marine  marine  ~ 0.2,coal coal energy  ~ 0.1111|cement construction material  ~ 0.3333|aggregate construction material  ~ 0.5556,15,4
1558,"Central Ellesmere Island, east of Tanquary Fiord",Sheet 2: Canadian Arctic,42,58,11260.5,1,11,930,930,930,320.05,298.9,Morrowan,Gzhelian,2,shale siliciclastic sedimentary  ~ 0.1548|sandstone siliciclastic sedimentary  ~ 0.0714|conglomerate siliciclastic sedimentary  ~ 0.3572|limestone carbonate sedimentary  ~ 0.4167,marine  marine  ~ 0.5|inferred marine  marine  ~ 0.5,,2,1
300,Southwestern Pennsylvania,NAP,9,17,17247.9,1,1,1310,1235,302,361.1875,294.675,Conewangan,Wolfcampian,18,claystone siliciclastic sedimentary  ~ 0.0267|mudstone siliciclastic sedimentary  ~ 0.1178|shale siliciclastic sedimentary  ~ 0.1855|siltstone siliciclastic sedimentary  ~ 0.1155|sandstone siliciclastic sedimentary  ~ 0.334|limestone carbonate sedimentary  ~ 0.2132|coal organic sedimentary  ~ 0.0074,marine  marine  ~ 0.2353|inferred marine  marine  ~ 0.7647,,17,2
1633,"Brule, eastern Alberta foothills",Sheet 2: Prairie Provinces and British Columbia,45,48,37805.2,1,12,410,410,410,355.85,341.4334,Tournaisian,Visean,0,shale siliciclastic sedimentary  ~ 0.025|siltstone siliciclastic sedimentary  ~ 0.025|limestone carbonate sedimentary  ~ 0.4679|dolomite carbonate sedimentary  ~ 0.4536|anhydrite evaporite sedimentary  ~ 0.0286,inferred marine  marine  ~ 1,,5,1
497,Eastern Denver Basin,CSR,3,21,36187.7,1,1,580,385,270,358.9,298.9,Kinderhookian,Virgilian,0,shale siliciclastic sedimentary  ~ 0.1872|sandstone siliciclastic sedimentary  ~ 0.08|lime mudstone carbonate sedimentary  ~ 0.0651|limestone carbonate sedimentary  ~ 0.5187|dolomite carbonate sedimentary  ~ 0.1101|chert chemical sedimentary  ~ 0.0257|ironstone chemical sedimentary  ~ 0.0067|clay siliciclastic sedimentary  ~ 0.0067,inferred marine  marine  ~ 1,gas indet. hydrocarbon energy  ~ 0.75|oil indet. hydrocarbon energy  ~ 0.25,15,2
